1,2023-07-15T16:23:14.025Z,0.015738642410982787,0.010595055677557504,0,0,0,0
1,2023-07-15T16:23:14.034Z,0.004705433298212554,0.0959677234772713,0,0,0,0
1,2023-07-15T16:23:14.055Z,0,0.22816033772927202,0.03855273288380972,0,0,0
1,2023-07-15T16:23:14.101Z,0,0.47543686780875305,0.09617857690783381,0,0,0
1,2023-07-15T16:23:14.104Z,0,0.4815207134139452,0.10229085169809697,0,0,0
1,2023-07-15T16:23:14.121Z,0,0.4981801776200915,0.09782746686915585,0,0,0
1,2023-07-15T16:23:14.167Z,0,0.5270073125753038,0.10558861106380914,0,0,0
1,2023-07-15T16:23:14.193Z,0,0.5603262614489145,0.09666186196285881,0,0,0
1,2023-07-15T16:23:14.199Z,0,0.5664100865927885,0.10277411619619005,0,0,0
1,2023-07-15T16:23:14.226Z,0,0.6407238233865411,0.11383305809762384,0,0,0
1,2023-07-15T16:23:14.231Z,0,0.6634671127365613,0.11548192750201397,0,0,0
1,2023-07-15T16:23:14.256Z,0,0.7089537145751017,0.11877972520879448,0,0,0
2,2023-07-15T16:23:15.816Z,0.013433438199673572,0.010443435561272406,0,0,0,0
2,2023-07-15T16:23:15.897Z,0.013433438199673572,0.010443435561272406,0,0,0,0
2,2023-07-15T16:23:15.918Z,0,0.08073739969399016,0.001835419390259355,0,0,0
2,2023-07-15T16:23:15.950Z,0,0.15998444591969402,0.01876088538307186,0,0,0
2,2023-07-15T16:23:15.953Z,0,0.17040873753485783,0.008336593767908051,0,0,0
2,2023-07-15T16:23:15.967Z,0,0.19882334076133495,0.01598667172790186,0,0,0
2,2023-07-15T16:23:15.989Z,0,0.22723794532640298,0.02363676885842984,0,0,0
2,2023-07-15T16:23:15.999Z,0,0.24965578631822646,0.025262062330337044,0,0,0
2,2023-07-15T16:23:16.016Z,0,0.29449144917914605,0.028512647887753716,0,0,0
2,2023-07-15T16:23:16.034Z,0,0.3497514081012636,0.02133893738397247,0,0,0
2,2023-07-15T16:23:16.053Z,0.018689370638252826,0.39513347994896675,0,0,0,0
2,2023-07-15T16:23:16.070Z,0.06467886483797464,0.407155026671707,0,0,0,0
2,2023-07-15T16:23:16.089Z,0.1062790611440702,0.407155026671707,0,0,0,0
2,2023-07-15T16:23:16.098Z,0.15389004855431387,0.39513347994896675,0,0,0,0
2,2023-07-15T16:23:16.124Z,0.24911200839837033,0.37109034548523606,0,0,0,0
2,2023-07-15T16:23:16.153Z,0.35034474160379697,0.3350256642987651,0,0,0,0
2,2023-07-15T16:23:16.175Z,0.44117744929434566,0.2989609626031691,0,0,0,0
2,2023-07-15T16:23:16.195Z,0.548421001601261,0.2508747141848328,0,0,0,0
2,2023-07-15T16:23:16.200Z,0.5588210373707013,0.2508747141848328,0,0,0,0
2,2023-07-15T16:23:16.226Z,0.6704538520856869,0.2148100124892368,0,0,0,0
2,2023-07-15T16:23:16.244Z,0.7076648037264901,0.20278846576649656,0,0,0,0
2,2023-07-15T16:23:16.248Z,0.7180648394959305,0.20278846576649656,0,0,0,0
2,2023-07-15T16:23:16.268Z,0.7552757304201844,0.19076689853463122,0,0,0,0
2,2023-07-15T16:23:16.288Z,0.7656758371607367,0.19076689853463122,0,0,0,0
2,2023-07-15T16:23:16.308Z,0.7984974759314829,0.16672376407090053,0,0,0,0
2,2023-07-15T16:23:16.326Z,0.8192975474703637,0.16672376407090053,0,0,0,0
2,2023-07-15T16:23:16.340Z,0.8357084326995674,0.15470220709359775,0,0,0,0
2,2023-07-15T16:23:16.365Z,0.8595109836632424,0.14048901633675762,0,0,0,0
2,2023-07-15T16:23:16.388Z,0.8623305429666315,0.13766945703336844,0,0,0,0
2,2023-07-15T16:23:16.405Z,0.8636982990648419,0.13630170093515817,0,0,0,0
2,2023-07-15T16:23:16.462Z,0.8744615597701422,0.12553844022985777,0,0,0,0
2,2023-07-15T16:23:16.470Z,0.8853498535971829,0.11465014640281705,0,0,0,0
2,2023-07-15T16:23:16.482Z,0.897402570444664,0.10259742955533599,0,0,0,0
2,2023-07-15T16:23:16.502Z,0.9093538986586124,0.09064610134138766,0,0,0,0
2,2023-07-15T16:23:16.516Z,0.9204152924527319,0.07958470754726805,0,0,0,0
2,2023-07-15T16:23:16.541Z,0.9322882767007089,0.06771172329929111,0,0,0,0
2,2023-07-15T16:23:16.660Z,0.9429270815564581,0.057072918443541946,0,0,0,0
2,2023-07-15T16:23:16.668Z,0.9417455431450961,0.058254456854903915,0,0,0,0
2,2023-07-15T16:23:16.687Z,0.8898054724247583,0.04650812764321604,0,0,0,0
2,2023-07-15T16:23:16.704Z,0.8690053299147655,0.04650812764321604,0,0,0,0
2,2023-07-15T16:23:16.716Z,0.8750161122488779,0.034486562974991336,0,0,0,0
2,2023-07-15T16:23:16.783Z,0.8690053299147655,0.04650812764321604,0,0,0,0
2,2023-07-15T16:23:16.798Z,0.83618369370766,0.07055125697966545,0,0,0,0
2,2023-07-15T16:23:16.818Z,0.7913404218612179,0.11863751565256427,0,0,0,0
2,2023-07-15T16:23:16.833Z,0.7404864424972363,0.17874533130276588,0,0,0,0
2,2023-07-15T16:23:16.857Z,0.6491784485676015,0.2989609626031691,0,0,0,0
2,2023-07-15T16:23:16.874Z,0.6027137213571276,0.37109034548523606,0,0,0,0
2,2023-07-15T16:23:16.891Z,0.5622597777625864,0.4311981611354377,0,0,0,0
