1,2023-06-16T17:17:27.765Z,0.01976455173721371,0.026608982393818516,0
1,2023-06-16T17:17:27.798Z,0.013040050013895839,0.035014608854888586,0
1,2023-06-16T17:17:27.821Z,0,0.12027432119756408,0.005406259680689494
1,2023-06-16T17:17:27.837Z,0,0.20499676821700769,0.022883695011572523
1,2023-06-16T17:17:27.848Z,0,0.2845367460133489,0.03097582866151336
1,2023-06-16T17:17:27.873Z,0,0.4409421287861899,0.057094000005947936
1,2023-06-16T17:17:27.882Z,0,0.4948047575121294,0.06892850924474027
1,2023-06-16T17:17:27.901Z,0,0.630881874609774,0.07892118584444299
1,2023-06-16T17:17:27.915Z,0,0.678023940707686,0.07562950855777846
1,2023-06-16T17:17:27.939Z,0,0.7224914545426886,0.08227171485434857
1,2023-06-16T17:17:27.981Z,0,0.7188470581675793,0.07862731847923932
1,2023-06-16T17:17:27.996Z,0,0.7094519610607789,0.07343503332115353
2,2023-06-16T17:17:30.134Z,0,0.023883922233268885,0.014086195325231147
2,2023-06-16T17:17:30.151Z,0,0.012950729217661244,0.003153002309623504
2,2023-06-16T17:17:30.177Z,0.04412131978440625,0.00979772690803774,0
2,2023-06-16T17:17:30.186Z,0.060756645425613834,0.014000540138572775,0
2,2023-06-16T17:17:30.201Z,0.09347994360932114,0.014000540138572775,0
2,2023-06-16T17:17:30.224Z,0.15165470677872067,0.014000540138572775,0
2,2023-06-16T17:17:30.238Z,0.18437799609103897,0.014000540138572775,0
2,2023-06-16T17:17:30.257Z,0.2628240065742773,0.01820335465092813,0
2,2023-06-16T17:17:30.271Z,0.3282706206844699,0.01820335465092813,0
2,2023-06-16T17:17:30.286Z,0.40253336462982897,0.014000540138572775,0
2,2023-06-16T17:17:30.305Z,0.4980642910345282,0.001392100126512589,0
2,2023-06-16T17:17:30.317Z,0.5569515716808979,0,0.002810713424477526
2,2023-06-16T17:17:30.337Z,0.6099559082675499,0,0.0070135266550125615
2,2023-06-16T17:17:30.369Z,0.6790384079268885,0,0.0070135266550125615
2,2023-06-16T17:17:30.371Z,0.6863102499962926,0,0.0070135266550125615
2,2023-06-16T17:17:30.385Z,0.7081257762045048,0,0.0070135266550125615
2,2023-06-16T17:17:30.401Z,0.7190335393086109,0,0.0070135266550125615
2,2023-06-16T17:17:30.418Z,0.7226694603433129,0,0.0070135266550125615
2,2023-06-16T17:17:30.451Z,0.726305381378015,0,0.0070135266550125615
2,2023-06-16T17:17:30.471Z,0.737213215453233,0,0.0070135266550125615
2,2023-06-16T17:17:30.490Z,0.744485057522637,0,0.0070135266550125615
