1,2023-06-14T08:40:42.906Z,0.012059649009711113,0,0,0,0.001449251437888426
1,2023-06-14T08:40:43.114Z,0.022534650233962793,0,0,0,0.001449251437888426
1,2023-06-14T08:40:43.135Z,0.03300965367606172,0,0,0,0.001449251437888426
1,2023-06-14T08:40:43.150Z,0.06443465956666401,0,0,0,0.001449251437888426
1,2023-06-14T08:40:43.167Z,0.08538466645086187,0,0,0,0.001449251437888426
1,2023-06-14T08:40:43.183Z,0.10633466446367074,0,0,0,0.001449251437888426
1,2023-06-14T08:40:43.204Z,0.1666854780121476,0.009590579014198453,0,0,0
1,2023-06-14T08:40:43.208Z,0.18763549376773442,0.009590579014198453,0,0,0
1,2023-06-14T08:40:43.237Z,0.25757153357102675,0.020630408735836252,0,0,0
1,2023-06-14T08:40:43.259Z,0.29947152959664447,0.020630408735836252,0,0,0
1,2023-06-14T08:40:43.282Z,0.3275075726567802,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.302Z,0.3589325874187715,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.346Z,0.3974436124600725,0.042710070516548904,0,0,0
1,2023-06-14T08:40:43.366Z,0.4079186292092549,0.042710070516548904,0,0,0
1,2023-06-14T08:40:43.382Z,0.42886862722206376,0.042710070516548904,0,0,0
1,2023-06-14T08:40:43.426Z,0.46368261296837177,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.448Z,0.48463261098118066,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.468Z,0.4951075922448071,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.482Z,0.5055826089939895,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.497Z,0.5160576257431719,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.511Z,0.5265326070067984,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.523Z,0.5370076237559808,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.540Z,0.5474826050196072,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.557Z,0.5579576217687896,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.578Z,0.568432603032416,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.591Z,0.5789076197815985,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.622Z,0.589382601045225,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.688Z,0.5998576532799633,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.706Z,0.6103326345435898,0.031670240794911104,0,0,0
1,2023-06-14T08:40:43.739Z,0.6241965875090718,0.020630408735836252,0,0,0
1,2023-06-14T08:40:43.805Z,0.6241965875090718,0.020630408735836252,0,0,0
1,2023-06-14T08:40:43.824Z,0.6346715687726983,0.020630408735836252,0,0,0
1,2023-06-14T08:40:43.856Z,0.655621602271063,0.020630408735836252,0,0,0
1,2023-06-14T08:40:43.873Z,0.6660965835346895,0.020630408735836252,0,0,0
1,2023-06-14T08:40:43.891Z,0.6694855545190063,0.009590579014198453,0,0,0
1,2023-06-14T08:40:43.912Z,0.6824598049864723,0,0,0,0.001449251437888426
1,2023-06-14T08:40:43.972Z,0.7034097675137252,0,0,0,0.001449251437888426
1,2023-06-14T08:40:44.105Z,0.7138848197484636,0,0,0,0.001449251437888426
1,2023-06-14T08:40:44.153Z,0.7138848197484636,0,0,0,0.001449251437888426
1,2023-06-14T08:40:44.189Z,0.7243598010120901,0,0,0,0.001449251437888426
1,2023-06-14T08:40:44.237Z,0.7348347822757165,0,0,0,0.001449251437888426
1,2023-06-14T08:40:44.256Z,0.745309763539343,0,0,0,0.001449251437888426
1,2023-06-14T08:40:44.289Z,0.7557848157740813,0,0,0,0.001449251437888426
1,2023-06-14T08:40:44.322Z,0.7557848157740813,0,0,0,0.001449251437888426
1,2023-06-14T08:40:44.372Z,0.7662597970377077,0,0,0,0.001449251437888426
1,2023-06-14T08:40:44.477Z,0.7557848157740813,0,0,0,0.001449251437888426
2,2023-06-14T08:40:46.446Z,0,0.002581053073127852,0,0,0.004030304511016278
2,2023-06-14T08:40:46.645Z,0,0.009023770379736505,0.0009176901700812492,0,0
2,2023-06-14T08:40:46.660Z,0,0.0691525825835616,0.010810347657213493,0,0
2,2023-06-14T08:40:46.682Z,0,0.17802334848516077,0.01328351630195822,0,0
2,2023-06-14T08:40:46.714Z,0,0.3023256328934473,0.008646327891248338,0,0
2,2023-06-14T08:40:46.731Z,0,0.36894649792742984,0.008028042700982863,0,0
2,2023-06-14T08:40:46.745Z,0,0.4111963850277508,0.011119488550525213,0,0
2,2023-06-14T08:40:46.764Z,0,0.4445068251156638,0.010810348835397275,0,0
2,2023-06-14T08:40:46.780Z,0,0.484309325679656,-9.745936239919354e-06,0,0
2,2023-06-14T08:40:46.799Z,0.014181770084657682,0.5063829608992034,0,0,0
2,2023-06-14T08:40:46.816Z,0.007403829551101872,0.5284626156676049,0,0,0
2,2023-06-14T08:40:46.827Z,0.011100888023950496,0.5505422704360065,0,0,0
2,2023-06-14T08:40:46.847Z,0.01818692876604448,0.5615821165197036,0,0,0
2,2023-06-14T08:40:46.863Z,0.025272963245981533,0.5726219252044079,0,0,0
2,2023-06-14T08:40:46.878Z,0.03605604471814616,0.6057414260565066,0,0,0
2,2023-06-14T08:40:46.897Z,0.032667068711057734,0.6167812721402037,0,0,0
2,2023-06-14T08:40:46.918Z,0.029586186650350548,0.6609405816770068,0,0,0
2,2023-06-14T08:40:46.931Z,0.04006118565675498,0.6609405816770068,0,0,0
2,2023-06-14T08:40:46.950Z,0.036980321338825776,0.7050998912138098,0,0,0
2,2023-06-14T08:40:46.969Z,0.04437443828452302,0.7492592007506127,0,0,0
2,2023-06-14T08:40:46.980Z,0.0480714852767506,0.7713388929180071,0,0,0
2,2023-06-14T08:40:46.994Z,0.04129353326257374,0.7934185850854013,0,0,0
2,2023-06-14T08:40:47.014Z,0.04499060321604341,0.8154982024548101,0,0,0
2,2023-06-14T08:40:47.031Z,0.03821265120186656,0.8375778946222043,0,0,0
2,2023-06-14T08:40:47.044Z,0.04868765020827099,0.8375778946222043,0,0,0
