0

0.0,0.039607816583970015,0.0028369516134262086
0.138,0.0535737205954159,0.0028369516134262086
0.145,0.06753961899701287,0.002836951613426206
0.162,0.12340428969439338,0.0028369516134262086
0.18,0.20720075719496783,0.0028369516134262086
0.199,0.27703132629394533,-0.025094851325539992
0.214,0.31893009858972887,-0.039061549130608046
0.228,0.3328959969913258,-0.03906154913060807
0.245,0.3468618953929228,-0.03906154913060805
0.278,0.3468618953929228,-0.05302745033712948
0.295,0.3468618953929228,-0.06699361801147462
0.312,0.3468618953929228,-0.08095978568581974
0.329,0.37479369219611675,-0.10889211542466108
0.345,0.37479369219611675,-0.13682419272030102
0.363,0.37479369219611675,-0.16475598952349493
0.379,0.37479369219611675,-0.1787226957433364
0.396,0.37479369219611675,-0.19268859414493333
0.413,0.36082779379451974,-0.2206209294936236
0.429,0.3468618953929228,-0.24855326484231388
0.451,0.30496312309713924,-0.3183838339412914
0.472,0.24909952949075137,-0.45804497213924633
0.488,0.20720075719496783,-0.4999431834501379
0.508,0.1513360864975873,-0.5697737749885111
0.525,0.10943839129279642,-0.6396045011632583
0.53,0.09547141580020681,-0.6535705117618337
0.547,0.0535737205954159,-0.6954686333151424
0.564,0.011674950403325697,-0.7234011033002067
0.587,-0.01625685130848604,-0.7234011033002068
0.603,-0.03022275251500747,-0.7373672485351563
0.621,-0.044189719592823695,-0.7373672485351562
0.645,-0.05815562079934513,-0.7373672485351561
0.663,-0.08608795614803537,-0.7373672485351563
0.68,-0.1279861898983226,-0.6954686333151424
0.697,-0.1838503220502068,-0.6256381764131435
0.713,-0.22574909434599036,-0.5418417089125689
0.73,-0.25368089114918435,-0.4859770382151884
0.746,-0.2816132264978745,-0.44407828835880053
0.763,-0.2816132264978745,-0.4021803014418658
0.78,-0.29557966344496783,-0.3602820676915786
0.796,-0.29557966344496783,-0.34631590001723345
0.813,-0.29557966344496783,-0.2904514985926011
0.832,-0.3095455618465648,-0.15079036039464616
0.848,-0.32351146024816174,-0.0669936180114746
0.864,-0.32351146024816174,-0.011129215885611152
0.88,-0.32351146024816174,0.0028369516134262086
0.981,-0.33747789719525506,0.0028369516134262086
0.996,-0.3793761309455423,-0.03906154913060805
1.014,-0.4352408016429228,-0.13682419272030102
1.03,-0.4771390578326057,-0.2066547618192785
1.047,-0.505071393181296,-0.26251916324391084
1.063,-0.5190372691434971,-0.276485330918256
1.128,-0.5190372691434971,-0.2904514985926011
1.147,-0.5190372691434972,-0.33234973234288834
1.163,-0.5190372691434972,-0.3602820676915786
1.179,-0.5190372691434972,-0.4021803014418658
1.196,-0.505071393181296,-0.4161464466768153
1.213,-0.49110493379480696,-0.44407828835880053
1.23,-0.46317259844611675,-0.4859770382151884
1.248,-0.4212743871352252,-0.5139088350183824
1.263,-0.3793761309455423,-0.5278755187988281
1.279,-0.33747789719525506,-0.5558076297535616
1.296,-0.29557966344496783,-0.569773774988511
1.313,-0.26764732809627756,-0.5837399651022518
1.33,-0.2397149927475873,-0.6116722555721508
1.348,-0.1838503220502068,-0.6396045011632583
1.366,-0.14195208829991957,-0.6675367018755745
