0

0.0,-0.02675917569328757,-0.001538299637682299
0.046,-0.02157742275911219,-0.0015382996376822977
0.067,-0.016395668422474582,-0.0015382996376822984
0.084,-0.006031763553619385,-0.0015382996376822977
0.104,0.030240914400886085,-0.0015382996376822977
0.122,0.06651398714850931,-0.0015382996376822977
0.146,0.12869582456700943,0.008825209561516258
0.152,0.14942324021283318,0.008825209561516258
0.171,0.20124157176298255,0.024370869468240176
0.192,0.26860517614028034,0.034734378141515414
0.212,0.299696507173426,0.03991633022532744
0.231,0.3152417575611788,0.039916330225327444
0.263,0.3204235076904297,0.03991633022532742
0.273,0.32560566172880284,0.03991633022532744
0.3,0.3411509345559513,0.029552622402415546
0.317,0.35151483872357536,0.024370869468240176
0.334,0.36706008911132815,0.014007161645328297
0.351,0.3774239932789522,0.0036434548742630903
0.432,0.38260574340820314,0.0036434548742630903
0.452,0.38778749353745406,-0.006720251896802117
0.468,0.38778749353745406,-0.01190200693467082
0.485,0.38778749353745406,-0.02226571335512049
0.501,0.38778749353745406,-0.03262941977557014
0.518,0.38778749353745406,-0.04299312759848202
0.535,0.38260574340820314,-0.06372034409466912
0.551,0.372241839240579,-0.08962950986974379
0.568,0.3566965888528263,-0.11553867564481847
0.585,0.3359691619873047,-0.1466297935037052
0.602,0.31006000743192785,-0.18290247075697955
0.621,0.26860517614028034,-0.22953906339757582
0.637,0.2375142490162569,-0.2761756448184743
0.652,0.20642334433162915,-0.31763027415556067
0.669,0.17533240598790786,-0.35390304116641774
0.685,0.15460500156178195,-0.3849940580480239
0.702,0.1338775859159582,-0.4212669372558594
0.719,0.11833232430850758,-0.4523579765768612
0.736,0.11315017027013442,-0.47826713113223807
0.752,0.09760490866268383,-0.5145399205824908
0.769,0.08724100449505974,-0.5404490751378677
0.785,0.07687749301686006,-0.5715398900649127
0.801,0.07169573727776021,-0.5922673842486214
0.819,0.06651398714850931,-0.6285402634564567
0.835,0.061331833110136146,-0.6492673986098345
0.852,0.056150082980885224,-0.6855403675752527
0.87,0.056150082980885224,-0.7166314068962546
0.888,0.056150082980885224,-0.7529040617101332
0.908,0.056150082980885224,-0.7943589154411764
0.922,0.056150082980885224,-0.8202680699965534
0.938,0.056150082980885224,-0.8409953397863051
0.952,0.056150082980885224,-0.8617227890912225
0.969,0.050968327241785384,-0.8876319436465993
0.986,0.050968327241785384,-0.9031774184283088
1.002,0.045786571502685544,-0.9239047779756434
1.019,0.045786571502685544,-0.9498139325310202
1.036,0.045786571502685544,-0.9653594970703125
