1,2023-07-10T09:49:19.388Z,0.025869297070200963,0,0.0015895015770389187
1,2023-07-10T09:49:19.525Z,0.03192339748047268,0,0.013697702397582352
1,2023-07-10T09:49:19.548Z,0.04845249951556493,0,0.025805904019263484
1,2023-07-10T09:49:19.581Z,0.09198570796387527,0,0.05002230469898511
1,2023-07-10T09:49:19.594Z,0.09198570796387527,0,0.05002230469898511
1,2023-07-10T09:49:19.623Z,0.11898981186412937,0,0.06213050760248656
1,2023-07-10T09:49:19.625Z,0.1294648108705338,0,0.06213050760248656
1,2023-07-10T09:49:19.641Z,0.13993981874832723,0,0.06213050760248656
1,2023-07-10T09:49:19.666Z,0.15646891920648237,0,0.07423871050598801
1,2023-07-10T09:49:19.672Z,0.1625230206582331,0,0.08634691340948945
1,2023-07-10T09:49:19.759Z,0.17299801966463754,0,0.08634691340948945
1,2023-07-10T09:49:19.783Z,0.18347302754243094,0,0.08634691340948945
1,2023-07-10T09:49:19.812Z,0.20442303442662882,0,0.08634691340948945
1,2023-07-10T09:49:19.828Z,0.20442303442662882,0,0.08634691340948945
1,2023-07-10T09:49:19.849Z,0.23142713132754777,0,0.09845511118570964
1,2023-07-10T09:49:19.899Z,0.2419021303339522,0,0.09845511118570964
1,2023-07-10T09:49:19.926Z,0.2523771293403566,0,0.09845511118570964
1,2023-07-10T09:49:19.947Z,0.2523771293403566,0,0.09845511118570964
1,2023-07-10T09:49:20.025Z,0.26285214608953905,0,0.09845511118570964
1,2023-07-10T09:49:20.052Z,0.27332714509594347,0,0.09845511118570964
1,2023-07-10T09:49:20.210Z,0.2838021441023479,0,0.09845511118570964
1,2023-07-10T09:49:20.220Z,0.29427714310875236,0,0.09845511118570964
1,2023-07-10T09:49:20.247Z,0.29427714310875236,0,0.09845511118570964
1,2023-07-10T09:49:20.574Z,0.3047521421151568,0,0.09845511118570964
1,2023-07-10T09:49:20.593Z,0.3152271411215612,0,0.09845511118570964
1,2023-07-10T09:49:20.608Z,0.32570215787074364,0,0.09845511118570964
1,2023-07-10T09:49:20.627Z,0.33617715687714805,0,0.09845511118570964
2,2023-07-10T09:49:28.048Z,0,0.007899975437243953,0.021597677834826304
2,2023-07-10T09:49:28.218Z,0.0025933989318319187,0,0.013697702397582352
2,2023-07-10T09:49:28.240Z,0.04890538410235417,0.022626899903820406,0
2,2023-07-10T09:49:28.253Z,0.09238227439779256,0.04684330314718267,0
2,2023-07-10T09:49:28.272Z,0.1418851106934143,0.08316790673040575,0
2,2023-07-10T09:49:28.289Z,0.17933605687264711,0.09527610450662592,0
2,2023-07-10T09:49:28.310Z,0.23486482525324934,0.14370891612063172,0
2,2023-07-10T09:49:28.314Z,0.24533984200243175,0.14370891612063172,0
2,2023-07-10T09:49:28.333Z,0.25581484100883617,0.14370891612063172,0
2,2023-07-10T09:49:28.363Z,0.26628984001524064,0.14370891612063172,0
2,2023-07-10T09:49:28.391Z,0.2872398380280495,0.14370891612063172,0
2,2023-07-10T09:49:28.403Z,0.31421579407226685,0.1558171138968519,0
2,2023-07-10T09:49:28.425Z,0.32469079307867127,0.1558171138968519,0
2,2023-07-10T09:49:28.435Z,0.3351657920850757,0.1558171138968519,0
2,2023-07-10T09:49:28.452Z,0.3561157900978846,0.1558171138968519,0
2,2023-07-10T09:49:28.473Z,0.35008984980925406,0.14370891612063172,0
2,2023-07-10T09:49:28.488Z,0.37103984782206295,0.14370891612063172,0
2,2023-07-10T09:49:28.504Z,0.3919898458348718,0.14370891612063172,0
2,2023-07-10T09:49:28.521Z,0.39643891719199026,0.131600708089849,0
2,2023-07-10T09:49:28.531Z,0.4008879936525422,0.11949251031362883,0
