1,2023-06-12T15:19:42.674Z,0,0,0,0.001843735544994095,0.0115794485587873
1,2023-06-12T15:19:42.769Z,0.008829763193300094,0,0,0,0.0127182263954013
1,2023-06-12T15:19:42.778Z,0.03016414961964911,0,0,0,0.0127182263954013
1,2023-06-12T15:19:42.792Z,0.0728329246901944,0,0,0,0.0127182263954013
1,2023-06-12T15:19:42.809Z,0.10483449989402344,0,0,0,0.0127182263954013
1,2023-06-12T15:19:42.821Z,0.14750326387533247,0,0,0,0.0127182263954013
1,2023-06-12T15:19:42.845Z,0.2008392432482885,0,0,0,0.0127182263954013
1,2023-06-12T15:19:42.861Z,0.23284080958072856,0,0,0,0.0127182263954013
1,2023-06-12T15:19:42.874Z,0.24350799835820858,0,0,0,0.0127182263954013
1,2023-06-12T15:19:42.931Z,0.36084714588160066,0,0,0,0.0127182263954013
1,2023-06-12T15:19:42.972Z,0.4141831075117787,0,0,0,0.0127182263954013
1,2023-06-12T15:19:42.989Z,0.4603030132774452,0,0,0,0.0014758416834999533
1,2023-06-12T15:19:43.005Z,0.49230459735266324,0,0,0,0.0014758416834999533
1,2023-06-12T15:19:43.023Z,0.5243061814278812,0,0,0,0.0014758416834999533
