1,2023-04-25T14:31:04.755Z,0.020312697584097428,0,0,0,0.023960611399482277
1,2023-04-25T14:31:04.853Z,0.03097989079727194,0,0,0,0.023960611399482277
1,2023-04-25T14:31:04.880Z,0.1731045488782849,0,0,0,0.0127182263954013
1,2023-04-25T14:31:04.900Z,0.28322762279438746,0,0,0,0.0014758416834999533
1,2023-04-25T14:31:04.903Z,0.29389482931464544,0,0,0,0.0014758416834999533
1,2023-04-25T14:31:04.925Z,0.38735451129164483,0.009766543028401393,0,0,0
1,2023-04-25T14:31:04.938Z,0.42657211547674134,0.021008928616841633,0,0,0
1,2023-04-25T14:31:04.957Z,0.4905752836271774,0.021008928616841633,0,0,0
1,2023-04-25T14:31:04.973Z,0.5263417379637586,0.04349369628756654,0,0,0
1,2023-04-25T14:31:04.992Z,0.5476761510042746,0.04349369628756654,0,0,0
1,2023-04-25T14:31:05.012Z,0.5583433220389766,0.04349369628756654,0,0,0
1,2023-04-25T14:31:05.037Z,0.5690105285592346,0.04349369628756654,0,0,0
2,2023-04-25T14:31:06.436Z,0.010655828927186218,0,0,0,0.0015497714573261784
2,2023-04-25T14:31:06.495Z,0.007983286501444805,0.010255780874514113,0,0,0
2,2023-04-25T14:31:06.504Z,0.004359256259067603,0.02206133393680348,0,0,0
2,2023-04-25T14:31:06.520Z,0,0.04388205556186597,0.0028987177611215524,0,0
2,2023-04-25T14:31:06.536Z,0.0017235971182054763,0.14011685988482306,0,0,0
2,2023-04-25T14:31:06.556Z,0,0.2602242795533595,0.01579164650314216,0,0
2,2023-04-25T14:31:06.593Z,0.0043592554762979865,0.42345013337976795,0,0,0
2,2023-04-25T14:31:06.618Z,0.01621971808771428,0.49428345175350413,0,0,0
2,2023-04-25T14:31:06.620Z,0.02379723586723025,0.5060890048157936,0,0,0
2,2023-04-25T14:31:06.637Z,0.03532824118388498,0.5415056640026616,0,0,0
2,2023-04-25T14:31:06.653Z,0.050483276742916916,0.5651167701272404,0,0,0
2,2023-04-25T14:31:06.734Z,0.050483276742916916,0.5651167701272404,0,0,0
2,2023-04-25T14:31:06.751Z,0.046859246500539714,0.5769223231895297,0,0,0
2,2023-04-25T14:31:06.773Z,0.05443676428005568,0.5887278762518191,0,0,0
3,2023-04-25T14:31:10.737Z,0.006972523883657808,0.031670240794911104,0,0,0
3,2023-04-25T14:31:10.753Z,0,0.025454866637956684,0.027936996755815974,0,0
3,2023-04-25T14:31:10.792Z,0,0.031199824883664563,0.10800569726738442,0,0
3,2023-04-25T14:31:10.794Z,0,0.033647226561836725,0.12191724364857356,0,0
3,2023-04-25T14:31:10.808Z,0,0.03854203199091178,0.14974034819278967,0,0
3,2023-04-25T14:31:10.838Z,0,0.028855477915397092,0.23691939574525056,0,0
3,2023-04-25T14:31:10.841Z,0,0.03779493457145752,0.24031999597176346,0,0
3,2023-04-25T14:31:10.865Z,0,0.025660963675927254,0.31358749138302566,0,0
3,2023-04-25T14:31:10.886Z,0,0.030555771177733036,0.34141060770907955,0,0
3,2023-04-25T14:31:10.892Z,0,0.024063716199844768,0.3519215538637558,0,0
3,2023-04-25T14:31:10.910Z,0,0.020019062900128667,0.37634404639962116,0,0
3,2023-04-25T14:31:10.933Z,0,0.009482343626142338,0.4112775028938288,0,0
3,2023-04-25T14:31:10.955Z,0,0.014377146982486667,0.4391005956562071,0,0
3,2023-04-25T14:31:10.976Z,0,0.010332493682770564,0.4635230881920725,0,0
3,2023-04-25T14:31:10.998Z,0,0.0038404277085003387,0.4740340521504148,0,0
3,2023-04-25T14:31:11.017Z,0,0,0.4893930601477105,0.009141172659723763,0
3,2023-04-25T14:31:11.033Z,0,0,0.5088638906198376,0.028612003131850926,0
3,2023-04-25T14:31:11.060Z,0,0,0.5307814551972442,0.03265553119279542,0
3,2023-04-25T14:31:11.080Z,0,0,0.5437620015164197,0.04563607751197094,0
3,2023-04-25T14:31:11.101Z,0,0,0.5567425478355953,0.058616623831146464,0
